ID,CABELLO,OJOS,PIEL,CROMA_CAB,CROMA_OJOS,CROMA_PIEL,TEMP_OJOS,TEMP_PIEL,TEMP_CAB,VALOR_CAB,VALOR_OJOS,VALOR_PIEL,TEMP_TOTAL,VALOR_TOTAL,CROMA_TOTAL,PALETAS
999,rubio platino,negro,moreno claro / dorado,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1000,rubio platino,negro,moreno / marron claro,suave,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1001,rubio platino,negro,moreno / marron claro,suave,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1002,rubio platino,negro,moreno / marron claro,suave,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1003,rubio platino,negro,moreno / marron claro,suave,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1004,rubio platino,negro,moreno / marron claro,brillante,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1005,rubio platino,negro,moreno / marron claro,brillante,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1006,rubio platino,negro,moreno / marron claro,brillante,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1007,rubio platino,negro,moreno / marron claro,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1008,rubio platino,marron oscuro,melocoton,suave,suave,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1009,rubio platino,marron oscuro,melocoton,suave,suave,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1010,rubio platino,marron oscuro,melocoton,suave,brillante,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1011,rubio platino,marron oscuro,melocoton,suave,brillante,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1012,rubio platino,marron oscuro,melocoton,brillante,suave,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1013,rubio platino,marron oscuro,melocoton,brillante,suave,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1014,rubio platino,marron oscuro,melocoton,brillante,brillante,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1015,rubio platino,marron oscuro,melocoton,brillante,brillante,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1016,rubio platino,marron oscuro,blanco / palido,suave,suave,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1017,rubio platino,marron oscuro,blanco / palido,suave,suave,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1018,rubio platino,marron oscuro,blanco / palido,suave,brillante,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1019,rubio platino,marron oscuro,blanco / palido,suave,brillante,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1020,rubio platino,marron oscuro,blanco / palido,brillante,suave,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1021,rubio platino,marron oscuro,blanco / palido,brillante,suave,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1022,rubio platino,marron oscuro,blanco / palido,brillante,brillante,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1023,rubio platino,marron oscuro,blanco / palido,brillante,brillante,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1024,rubio platino,marron oscuro,rosada,suave,suave,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1025,rubio platino,marron oscuro,rosada,suave,suave,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1026,rubio platino,marron oscuro,rosada,suave,brillante,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1027,rubio platino,marron oscuro,rosada,suave,brillante,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1028,rubio platino,marron oscuro,rosada,brillante,suave,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1029,rubio platino,marron oscuro,rosada,brillante,suave,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1030,rubio platino,marron oscuro,rosada,brillante,brillante,suave,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1031,rubio platino,marron oscuro,rosada,brillante,brillante,brillante,frio,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1032,rubio platino,marron oscuro,negro,suave,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1033,rubio platino,marron oscuro,negro,suave,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1034,rubio platino,marron oscuro,negro,suave,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1035,rubio platino,marron oscuro,negro,suave,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1036,rubio platino,marron oscuro,negro,brillante,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1037,rubio platino,marron oscuro,negro,brillante,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1038,rubio platino,marron oscuro,negro,brillante,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1039,rubio platino,marron oscuro,negro,brillante,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1040,rubio platino,marron oscuro,amarillento,suave,suave,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1041,rubio platino,marron oscuro,amarillento,suave,suave,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1042,rubio platino,marron oscuro,amarillento,suave,brillante,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1043,rubio platino,marron oscuro,amarillento,suave,brillante,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1044,rubio platino,marron oscuro,amarillento,brillante,suave,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1045,rubio platino,marron oscuro,amarillento,brillante,suave,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1046,rubio platino,marron oscuro,amarillento,brillante,brillante,suave,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1047,rubio platino,marron oscuro,amarillento,brillante,brillante,brillante,frio,calido,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1048,rubio platino,marron oscuro,moreno claro / dorado,suave,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1049,rubio platino,marron oscuro,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1050,rubio platino,marron oscuro,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1051,rubio platino,marron oscuro,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1052,rubio platino,marron oscuro,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1053,rubio platino,marron oscuro,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1054,rubio platino,marron oscuro,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1055,rubio platino,marron oscuro,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1056,rubio platino,marron oscuro,moreno / marron claro,suave,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1057,rubio platino,marron oscuro,moreno / marron claro,suave,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1058,rubio platino,marron oscuro,moreno / marron claro,suave,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1059,rubio platino,marron oscuro,moreno / marron claro,suave,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1060,rubio platino,marron oscuro,moreno / marron claro,brillante,suave,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
1061,rubio platino,marron oscuro,moreno / marron claro,brillante,suave,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1062,rubio platino,marron oscuro,moreno / marron claro,brillante,brillante,suave,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1063,rubio platino,marron oscuro,moreno / marron claro,brillante,brillante,brillante,frio,calido,frio,claro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
1064,rubio platino,azul,melocoton,suave,suave,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1065,rubio platino,azul,melocoton,suave,suave,brillante,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1066,rubio platino,azul,melocoton,suave,brillante,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1067,rubio platino,azul,melocoton,suave,brillante,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1068,rubio platino,azul,melocoton,brillante,suave,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1069,rubio platino,azul,melocoton,brillante,suave,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1070,rubio platino,azul,melocoton,brillante,brillante,suave,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1071,rubio platino,azul,melocoton,brillante,brillante,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1072,rubio platino,azul,blanco / palido,suave,suave,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1073,rubio platino,azul,blanco / palido,suave,suave,brillante,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1074,rubio platino,azul,blanco / palido,suave,brillante,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1075,rubio platino,azul,blanco / palido,suave,brillante,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1076,rubio platino,azul,blanco / palido,brillante,suave,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1077,rubio platino,azul,blanco / palido,brillante,suave,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1078,rubio platino,azul,blanco / palido,brillante,brillante,suave,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1079,rubio platino,azul,blanco / palido,brillante,brillante,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1080,rubio platino,azul,rosada,suave,suave,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1081,rubio platino,azul,rosada,suave,suave,brillante,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1082,rubio platino,azul,rosada,suave,brillante,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1083,rubio platino,azul,rosada,suave,brillante,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1084,rubio platino,azul,rosada,brillante,suave,suave,frio,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1085,rubio platino,azul,rosada,brillante,suave,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1086,rubio platino,azul,rosada,brillante,brillante,suave,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1087,rubio platino,azul,rosada,brillante,brillante,brillante,frio,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1088,rubio platino,azul,negro,suave,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1089,rubio platino,azul,negro,suave,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1090,rubio platino,azul,negro,suave,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1091,rubio platino,azul,negro,suave,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1092,rubio platino,azul,negro,brillante,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1093,rubio platino,azul,negro,brillante,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1094,rubio platino,azul,negro,brillante,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1095,rubio platino,azul,negro,brillante,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1096,rubio platino,azul,amarillento,suave,suave,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1097,rubio platino,azul,amarillento,suave,suave,brillante,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1098,rubio platino,azul,amarillento,suave,brillante,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1099,rubio platino,azul,amarillento,suave,brillante,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1100,rubio platino,azul,amarillento,brillante,suave,suave,frio,calido,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1101,rubio platino,azul,amarillento,brillante,suave,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1102,rubio platino,azul,amarillento,brillante,brillante,suave,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1103,rubio platino,azul,amarillento,brillante,brillante,brillante,frio,calido,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1104,rubio platino,azul,moreno claro / dorado,suave,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1105,rubio platino,azul,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1106,rubio platino,azul,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1107,rubio platino,azul,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1108,rubio platino,azul,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1109,rubio platino,azul,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1110,rubio platino,azul,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1111,rubio platino,azul,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1112,rubio platino,azul,moreno / marron claro,suave,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1113,rubio platino,azul,moreno / marron claro,suave,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1114,rubio platino,azul,moreno / marron claro,suave,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1115,rubio platino,azul,moreno / marron claro,suave,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1116,rubio platino,azul,moreno / marron claro,brillante,suave,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,suave,OTOÑO
1117,rubio platino,azul,moreno / marron claro,brillante,suave,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1118,rubio platino,azul,moreno / marron claro,brillante,brillante,suave,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1119,rubio platino,azul,moreno / marron claro,brillante,brillante,brillante,frio,calido,frio,claro,claro,oscuro,frio,claro,brillante,OTOÑO
1120,rubio platino,almendra,melocoton,suave,suave,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1121,rubio platino,almendra,melocoton,suave,suave,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1122,rubio platino,almendra,melocoton,suave,brillante,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1123,rubio platino,almendra,melocoton,suave,brillante,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1124,rubio platino,almendra,melocoton,brillante,suave,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1125,rubio platino,almendra,melocoton,brillante,suave,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1126,rubio platino,almendra,melocoton,brillante,brillante,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1127,rubio platino,almendra,melocoton,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1128,rubio platino,almendra,blanco / palido,suave,suave,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1129,rubio platino,almendra,blanco / palido,suave,suave,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1130,rubio platino,almendra,blanco / palido,suave,brillante,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1131,rubio platino,almendra,blanco / palido,suave,brillante,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1132,rubio platino,almendra,blanco / palido,brillante,suave,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1133,rubio platino,almendra,blanco / palido,brillante,suave,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1134,rubio platino,almendra,blanco / palido,brillante,brillante,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1135,rubio platino,almendra,blanco / palido,brillante,brillante,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1136,rubio platino,almendra,rosada,suave,suave,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1137,rubio platino,almendra,rosada,suave,suave,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1138,rubio platino,almendra,rosada,suave,brillante,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1139,rubio platino,almendra,rosada,suave,brillante,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1140,rubio platino,almendra,rosada,brillante,suave,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,suave,OTOÑO
1141,rubio platino,almendra,rosada,brillante,suave,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1142,rubio platino,almendra,rosada,brillante,brillante,suave,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1143,rubio platino,almendra,rosada,brillante,brillante,brillante,calido,frio,frio,claro,oscuro,claro,frio,claro,brillante,OTOÑO
1144,rubio platino,almendra,negro,suave,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1145,rubio platino,almendra,negro,suave,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1146,rubio platino,almendra,negro,suave,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1147,rubio platino,almendra,negro,suave,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1148,rubio platino,almendra,negro,brillante,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1149,rubio platino,almendra,negro,brillante,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1150,rubio platino,almendra,negro,brillante,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1151,rubio platino,almendra,negro,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1152,rubio platino,almendra,amarillento,suave,suave,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1153,rubio platino,almendra,amarillento,suave,suave,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1154,rubio platino,almendra,amarillento,suave,brillante,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1155,rubio platino,almendra,amarillento,suave,brillante,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1156,rubio platino,almendra,amarillento,brillante,suave,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,suave,PRIMAVERA
1157,rubio platino,almendra,amarillento,brillante,suave,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1158,rubio platino,almendra,amarillento,brillante,brillante,suave,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1159,rubio platino,almendra,amarillento,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,claro,calido,claro,brillante,PRIMAVERA
1160,rubio platino,almendra,moreno claro / dorado,suave,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1161,rubio platino,almendra,moreno claro / dorado,suave,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1162,rubio platino,almendra,moreno claro / dorado,suave,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1163,rubio platino,almendra,moreno claro / dorado,suave,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1164,rubio platino,almendra,moreno claro / dorado,brillante,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1165,rubio platino,almendra,moreno claro / dorado,brillante,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1166,rubio platino,almendra,moreno claro / dorado,brillante,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1167,rubio platino,almendra,moreno claro / dorado,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1168,rubio platino,almendra,moreno / marron claro,suave,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1169,rubio platino,almendra,moreno / marron claro,suave,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1170,rubio platino,almendra,moreno / marron claro,suave,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1171,rubio platino,almendra,moreno / marron claro,suave,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1172,rubio platino,almendra,moreno / marron claro,brillante,suave,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,suave,VERANO
1173,rubio platino,almendra,moreno / marron claro,brillante,suave,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1174,rubio platino,almendra,moreno / marron claro,brillante,brillante,suave,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1175,rubio platino,almendra,moreno / marron claro,brillante,brillante,brillante,calido,calido,frio,claro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
1176,rubio platino,ambar,melocoton,suave,suave,suave,calido,calido,frio,claro,claro,claro,calido,claro,suave,PRIMAVERA
1177,rubio platino,ambar,melocoton,suave,suave,brillante,calido,calido,frio,claro,claro,claro,calido,claro,suave,PRIMAVERA
1178,rubio platino,ambar,melocoton,suave,brillante,suave,calido,calido,frio,claro,claro,claro,calido,claro,suave,PRIMAVERA
1179,rubio platino,ambar,melocoton,suave,brillante,brillante,calido,calido,frio,claro,claro,claro,calido,claro,brillante,PRIMAVERA
1180,rubio platino,ambar,melocoton,brillante,suave,suave,calido,calido,frio,claro,claro,claro,calido,claro,suave,PRIMAVERA
1181,rubio platino,ambar,melocoton,brillante,suave,brillante,calido,calido,frio,claro,claro,claro,calido,claro,brillante,PRIMAVERA
1182,rubio platino,ambar,melocoton,brillante,brillante,suave,calido,calido,frio,claro,claro,claro,calido,claro,brillante,PRIMAVERA
1183,rubio platino,ambar,melocoton,brillante,brillante,brillante,calido,calido,frio,claro,claro,claro,calido,claro,brillante,PRIMAVERA
1184,rubio platino,ambar,blanco / palido,suave,suave,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1185,rubio platino,ambar,blanco / palido,suave,suave,brillante,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1186,rubio platino,ambar,blanco / palido,suave,brillante,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1187,rubio platino,ambar,blanco / palido,suave,brillante,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1188,rubio platino,ambar,blanco / palido,brillante,suave,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1189,rubio platino,ambar,blanco / palido,brillante,suave,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1190,rubio platino,ambar,blanco / palido,brillante,brillante,suave,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1191,rubio platino,ambar,blanco / palido,brillante,brillante,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1192,rubio platino,ambar,rosada,suave,suave,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1193,rubio platino,ambar,rosada,suave,suave,brillante,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1194,rubio platino,ambar,rosada,suave,brillante,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1195,rubio platino,ambar,rosada,suave,brillante,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1196,rubio platino,ambar,rosada,brillante,suave,suave,calido,frio,frio,claro,claro,claro,frio,claro,suave,OTOÑO
1197,rubio platino,ambar,rosada,brillante,suave,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1198,rubio platino,ambar,rosada,brillante,brillante,suave,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1199,rubio platino,ambar,rosada,brillante,brillante,brillante,calido,frio,frio,claro,claro,claro,frio,claro,brillante,OTOÑO
1200,rubio platino,ambar,negro,suave,suave,suave,calido,calido,frio,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
1201,rubio platino,ambar,negro,suave,suave,brillante,calido,calido,frio,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
1202,rubio platino,ambar,negro,suave,brillante,suave,calido,calido,frio,claro,claro,oscuro,calido,claro,suave,PRIMAVERA
1203,rubio platino,ambar,negro,suave,brillante,brillante,calido,calido,frio,claro,claro,oscuro,calido,claro,brillante,PRIMAVERA
